,endTime,artistName,trackName,msPlayed
1321,2021-10-09 17:38,James Blake,Frozen (feat. JID & SwaVay),910
1322,2021-10-09 17:42,James Blake,Coming Back (feat. SZA),195905
1323,2021-10-09 17:45,James Blake,Funeral,155982
1324,2021-10-09 17:49,James Blake,Frozen (feat. JID & SwaVay),236378
1325,2021-10-09 17:52,James Blake,I'm So Blessed You're Mine,195143
1326,2021-10-09 17:54,James Blake,Foot Forward,153238
1327,2021-10-09 17:58,James Blake,Show Me (feat. Monica Martin),218003
1328,2021-10-09 18:03,James Blake,Say What You Will,280993
1329,2021-10-09 18:07,James Blake,Lost Angel Nights,239497
1330,2021-10-09 18:10,James Blake,Friends That Break Your Heart,201712
1331,2021-10-09 18:27,James Blake,If I'm Insecure,42
1332,2021-10-09 18:27,James Blake,If I'm Insecure,222424
1333,2021-10-09 18:27,James Blake,Famous Last Words,1280
1334,2021-10-09 18:30,James Blake,Friends That Break Your Heart,201712
1335,2021-10-09 19:39,James Blake,If I'm Insecure,61519
1336,2021-10-09 19:42,Justin Bieber,Red Eye (feat. TroyBoi),187452
1337,2021-10-09 19:47,James Blake,Famous Last Words,256155
1338,2021-10-09 19:50,James Blake,Life Is Not The Same,199639
1339,2021-10-09 19:53,James Blake,Coming Back (feat. SZA),195905
1340,2021-10-09 19:55,James Blake,Funeral,136133
1341,2021-10-09 21:34,James Blake,Coming Back (feat. SZA),195905
1342,2021-10-09 21:37,James Blake,Funeral,155982
1343,2021-10-09 21:37,James Blake,Frozen (feat. JID & SwaVay),1224
1344,2021-10-09 21:41,James Blake,Coming Back (feat. SZA),194220
1345,2021-10-09 21:42,James Blake,Funeral,51250
1346,2021-10-09 21:45,James Blake,Frozen (feat. JID & SwaVay),236378
1347,2021-10-09 21:46,James Blake,I'm So Blessed You're Mine,44141
1348,2021-10-09 22:06,James Blake,Foot Forward,1290
1349,2021-10-09 22:07,Doja Cat,Streets,30933
1350,2021-10-09 22:07,Doja Cat,Like That (feat. Gucci Mane),20586
1351,2021-10-09 22:10,Doja Cat,Streets - Silhouette Remix,163882
1352,2021-10-09 22:14,The Weeknd,Often,249040
1353,2021-10-09 22:18,Nao,Curiosity,215693
1354,2021-10-09 22:21,H.E.R.,Losing,225780
1355,2021-10-09 22:25,Sabrina Claudio,Belong to You,186000
1356,2021-10-09 22:29,Jorja Smith,Wandering Romance,275618
1357,2021-10-10 06:05,H.E.R.,Focus,13992
1358,2021-10-10 06:05,Snoh Aalegra,Worse,640
1359,2021-10-10 06:05,Jorja Smith,The One,197574
1360,2021-10-10 06:08,Justin Bieber,Red Eye (feat. TroyBoi),187452
1361,2021-10-10 06:12,Bleedingxheart,Lovely,1002
1362,2021-10-10 06:12,Madonna,Frozen,23309
1363,2021-10-10 06:12,Nao,Curiosity,215693
1364,2021-10-10 06:12,WHOCALLIZZA,Frozen,917
1365,2021-10-10 06:16,Kanye West,Hurricane,238182
1366,2021-10-10 06:19,SAINt JHN,Roses - Imanbek Remix,176840
1367,2021-10-10 06:23,Tyga,Taste (feat. Offset),232959
1368,2021-10-10 06:27,FISHER,Losing It,248035
1369,2021-10-10 06:30,Drake,Can I,189289
1370,2021-10-10 06:34,Rihanna,Sex With Me,206400
1371,2021-10-10 06:36,CKay,love nwantiti (ah ah ah),145800
1372,2021-10-10 06:40,Kehlani,Altar,243090
1373,2021-10-10 06:43,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182653
1374,2021-10-10 06:47,Mr.Kitty,After Dark,257147
1375,2021-10-10 06:51,NEL,In Case You Change Your Mind,208964
1376,2021-10-10 06:54,Skrillex,Don’t Go (with Justin Bieber & Don Toliver),168253
1377,2021-10-10 06:58,WizKid,Essence (feat. Justin Bieber & Tems),263288
1378,2021-10-10 07:02,Billie Eilish,Happier Than Ever,215251
1379,2021-10-10 07:22,James Blake,Coming Back (feat. SZA),195905
1380,2021-10-10 07:24,James Blake,Funeral,155982
1381,2021-10-10 07:28,James Blake,Frozen (feat. JID & SwaVay),236378
1382,2021-10-10 07:32,James Blake,I'm So Blessed You're Mine,195143
1383,2021-10-10 08:07,James Blake,Foot Forward,50
1384,2021-10-10 08:07,James Blake,Foot Forward,5380
1385,2021-10-10 08:07,James Blake,Show Me (feat. Monica Martin),780
1386,2021-10-10 08:10,James Blake,I'm So Blessed You're Mine,195143
1387,2021-10-10 08:11,James Blake,Foot Forward,17696
1388,2021-10-10 08:17,James Blake,I'm So Blessed You're Mine,530
1389,2021-10-10 08:21,James Blake,Frozen (feat. JID & SwaVay),236378
1390,2021-10-10 08:25,James Blake,I'm So Blessed You're Mine,195143
1391,2021-10-10 08:27,James Blake,Foot Forward,153238
1392,2021-10-10 08:31,James Blake,Show Me (feat. Monica Martin),218003
1393,2021-10-10 08:36,James Blake,Say What You Will,84116
1394,2021-10-10 08:40,James Blake,If I'm Insecure,1240
1395,2021-10-10 08:40,James Blake,Friends That Break Your Heart,31882
1396,2021-10-10 08:40,James Blake,Lost Angel Nights,239497
1397,2021-10-10 08:44,James Blake,Friends That Break Your Heart,201712
1398,2021-10-10 08:48,James Blake,If I'm Insecure,50
1399,2021-10-10 08:48,James Blake,If I'm Insecure,230997
1400,2021-10-10 08:48,James Blake,Funeral,520
1401,2021-10-10 08:48,James Blake,Friends That Break Your Heart,740
1402,2021-10-10 08:48,James Blake,Famous Last Words,2840
1403,2021-10-10 08:48,James Blake,Lost Angel Nights,2850
1404,2021-10-10 08:52,James Blake,Frozen (feat. JID & SwaVay),236378
1405,2021-10-10 08:55,James Blake,Coming Back (feat. SZA),195905
1406,2021-10-10 08:56,James Blake,I'm So Blessed You're Mine,76476
1407,2021-10-10 08:57,James Blake,Coming Back (feat. SZA),18320
1408,2021-10-10 08:57,James Blake,Funeral,540
1409,2021-10-10 08:58,James Blake,Funeral,2120
1410,2021-10-10 08:58,James Blake,Frozen (feat. JID & SwaVay),57450
1411,2021-10-10 09:04,James Blake,Coming Back (feat. SZA),361115
1412,2021-10-10 09:06,James Blake,Funeral,155982
1413,2021-10-10 09:10,James Blake,Frozen (feat. JID & SwaVay),236378
1414,2021-10-10 09:13,James Blake,I'm So Blessed You're Mine,86064
1415,2021-10-10 09:16,James Blake,Foot Forward,153238
1416,2021-10-10 09:17,James Blake,Show Me (feat. Monica Martin),104751
1417,2021-10-10 09:40,James Blake,Show Me (feat. Monica Martin),300
1418,2021-10-10 09:50,James Blake,Say What You Will,280993
1419,2021-10-10 09:54,James Blake,Lost Angel Nights,239497
1420,2021-10-10 09:55,James Blake,Friends That Break Your Heart,60268
1421,2021-10-10 10:11,James Blake,Friends That Break Your Heart,203722
1422,2021-10-10 10:16,James Blake,If I'm Insecure,295799
1423,2021-10-10 10:17,James Blake,If I'm Insecure,130
1424,2021-10-10 10:17,James Blake,Friends That Break Your Heart,690
1425,2021-10-10 10:17,James Blake,Famous Last Words,44248
1426,2021-10-10 10:18,James Blake,Lost Angel Nights,5970
1427,2021-10-10 10:19,James Blake,Say What You Will,72460
1428,2021-10-10 10:24,James Blake,Lost Angel Nights,239497
1429,2021-10-10 10:27,James Blake,Friends That Break Your Heart,201712
1430,2021-10-10 10:32,James Blake,If I'm Insecure,295799
1431,2021-10-10 10:36,James Blake,Famous Last Words,256155
1432,2021-10-10 10:40,James Blake,Life Is Not The Same,199639
1433,2021-10-10 10:43,James Blake,Coming Back (feat. SZA),195905
1434,2021-10-10 10:46,James Blake,Funeral,155982
1435,2021-10-10 10:47,James Blake,Frozen (feat. JID & SwaVay),60157
1436,2021-10-10 10:48,James Blake,I'm So Blessed You're Mine,70220
1437,2021-10-10 10:50,James Blake,Foot Forward,153238
1438,2021-10-10 10:50,James Blake,Say What You Will,830
1439,2021-10-10 10:50,James Blake,Show Me (feat. Monica Martin),9861
1440,2021-10-10 10:50,James Blake,Lost Angel Nights,1330
1441,2021-10-10 10:54,James Blake,Friends That Break Your Heart,201712
1442,2021-10-10 11:02,James Blake,If I'm Insecure,295799
1443,2021-10-10 11:06,James Blake,Famous Last Words,256155
1444,2021-10-10 16:45,James Blake,Life Is Not The Same,167782
1445,2021-10-10 16:48,James Blake,Coming Back (feat. SZA),195905
1446,2021-10-10 16:50,James Blake,Funeral,96334
1447,2021-10-10 16:53,James Blake,Coming Back (feat. SZA),195905
1448,2021-10-10 16:57,James Blake,Funeral,155982
1449,2021-10-10 17:03,James Blake,Frozen (feat. JID & SwaVay),236378
1450,2021-10-10 17:07,James Blake,I'm So Blessed You're Mine,72376
1451,2021-10-10 17:11,James Blake,Frozen (feat. JID & SwaVay),236378
1452,2021-10-10 17:14,James Blake,I'm So Blessed You're Mine,195143
1453,2021-10-10 17:17,James Blake,Foot Forward,153238
1454,2021-10-10 17:21,James Blake,Show Me (feat. Monica Martin),218003
1455,2021-10-10 17:25,James Blake,Say What You Will,280993
1456,2021-10-10 17:43,James Blake,Lost Angel Nights,150723
1457,2021-10-10 17:57,James Blake,Coming Back (feat. SZA),195905
1458,2021-10-10 17:59,James Blake,Funeral,155982
1459,2021-10-10 18:03,James Blake,Frozen (feat. JID & SwaVay),236378
1460,2021-10-10 18:05,James Blake,Foot Forward,1877
1461,2021-10-10 18:05,James Blake,Say What You Will,2431
1462,2021-10-10 18:05,James Blake,Show Me (feat. Monica Martin),1215
1463,2021-10-10 18:05,James Blake,Lost Angel Nights,9024
1464,2021-10-10 18:05,James Blake,I'm So Blessed You're Mine,77440
1465,2021-10-10 18:11,James Blake,Friends That Break Your Heart,349266
1466,2021-10-10 18:16,James Blake,If I'm Insecure,295799
1467,2021-10-10 18:20,James Blake,Famous Last Words,256155
1468,2021-10-10 18:23,James Blake,Life Is Not The Same,199639
1469,2021-10-10 18:30,James Blake,Coming Back (feat. SZA),398586
1470,2021-10-10 18:33,James Blake,Funeral,155982
1471,2021-10-10 18:34,James Blake,Foot Forward,960
1472,2021-10-10 18:34,James Blake,Say What You Will,1343
1473,2021-10-10 18:34,James Blake,Show Me (feat. Monica Martin),1365
1474,2021-10-10 18:34,James Blake,I'm So Blessed You're Mine,1237
1475,2021-10-10 18:34,James Blake,Frozen (feat. JID & SwaVay),56602
1476,2021-10-10 18:36,James Blake,Lost Angel Nights,125205
1477,2021-10-10 18:39,James Blake,Friends That Break Your Heart,201712
1478,2021-10-10 18:44,James Blake,If I'm Insecure,295799
1479,2021-10-10 18:49,James Blake,Famous Last Words,256155
1480,2021-10-10 18:52,James Blake,Life Is Not The Same,199639
1481,2021-10-10 19:08,James Blake,Coming Back (feat. SZA),195905
1482,2021-10-10 19:11,James Blake,Funeral,155982
1483,2021-10-10 19:15,James Blake,Frozen (feat. JID & SwaVay),236378
1484,2021-10-10 19:18,James Blake,I'm So Blessed You're Mine,195143
1485,2021-10-10 19:21,James Blake,Foot Forward,153238
1486,2021-10-10 19:24,James Blake,Show Me (feat. Monica Martin),218003
1487,2021-10-10 19:29,James Blake,Say What You Will,280993
1488,2021-10-10 19:33,James Blake,Lost Angel Nights,239497
1489,2021-10-10 19:35,James Blake,Friends That Break Your Heart,125972
1490,2021-10-11 05:10,James Blake,Coming Back (feat. SZA),195905
1491,2021-10-11 05:26,James Blake,Funeral,141865
1492,2021-10-11 05:29,WHOCALLIZZA,Frozen,129097
1493,2021-10-11 05:32,Bleedingxheart,Lovely,219088
1494,2021-10-11 05:33,Drake,Can I,1216
1495,2021-10-11 05:33,Kanye West,Hurricane,28285
1496,2021-10-11 05:33,FISHER,Losing It,1258
1497,2021-10-11 05:33,SAINt JHN,Roses - Imanbek Remix,6442
1498,2021-10-11 05:33,Rihanna,Sex With Me,1770
1499,2021-10-11 05:33,Tyga,Taste (feat. Offset),1216
1500,2021-10-11 05:35,CKay,love nwantiti (ah ah ah),145800
1501,2021-10-11 05:40,Kehlani,Altar,243090
1502,2021-10-11 05:43,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182653
1503,2021-10-11 05:43,Billie Eilish,NDA,725
1504,2021-10-11 05:43,Skrillex,Don’t Go (with Justin Bieber & Don Toliver),1557
1505,2021-10-11 05:43,NEL,In Case You Change Your Mind,1706
1506,2021-10-11 05:43,Mr.Kitty,After Dark,34827
1507,2021-10-11 05:43,Billie Eilish,Happier Than Ever,1557
1508,2021-10-11 05:43,WizKid,Essence (feat. Justin Bieber & Tems),1493
1509,2021-10-11 05:50,Normani,Wild Side (feat. Cardi B),98368
1510,2021-10-11 05:53,Normani,Wild Side (feat. Cardi B),209476
1511,2021-10-11 05:56,Doja Cat,You Right,186173
1512,2021-10-11 06:00,FINNEAS,A Concert Six Months From Now,205286
1513,2021-10-11 06:03,The Weeknd,Take My Breath,220196
1514,2021-10-11 06:12,Joji,Daylight,1749
1515,2021-10-11 06:12,Fousheé,Deep End - Rompasso Remix,158414
1516,2021-10-11 06:16,Justin Bieber,Red Eye (feat. TroyBoi),184597
1517,2021-10-11 06:16,Madonna,Frozen,1429
1518,2021-10-11 06:25,WHOCALLIZZA,Frozen,71701
1519,2021-10-11 06:28,Bleedingxheart,Lovely,140828
1520,2021-10-11 06:28,Doja Cat,Need to Know,3520
1521,2021-10-11 06:31,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",206000
1522,2021-10-11 06:31,Doja Cat,Kiss Me More (feat. SZA),12750
1523,2021-10-11 06:35,Doja Cat,Streets - Silhouette Remix,242692
1524,2021-10-11 06:37,Snoh Aalegra,Worse,132760
1525,2021-10-11 06:41,Justin Bieber,Red Eye (feat. TroyBoi),187452
1526,2021-10-11 06:50,Madonna,Frozen,264765
1527,2021-10-11 06:52,WHOCALLIZZA,Frozen,129097
1528,2021-10-11 06:56,Bleedingxheart,Lovely,219088
1529,2021-10-11 06:56,Kanye West,Hurricane,2543
1530,2021-10-11 06:59,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",206000
1531,2021-10-11 07:04,Doja Cat,Streets - Silhouette Remix,242692
1532,2021-10-11 07:06,Snoh Aalegra,Worse,132760
1533,2021-10-11 07:17,Justin Bieber,Red Eye (feat. TroyBoi),125897
1534,2021-10-11 07:20,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",206000
1535,2021-10-11 07:25,Doja Cat,Streets - Silhouette Remix,242692
1536,2021-10-11 07:27,Snoh Aalegra,Worse,132760
1537,2021-10-11 07:30,Justin Bieber,Red Eye (feat. TroyBoi),187452
1538,2021-10-11 07:31,Madonna,Frozen,41445
1539,2021-10-11 07:34,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",206000
1540,2021-10-11 07:38,Doja Cat,Streets - Silhouette Remix,242692
1541,2021-10-11 07:40,Snoh Aalegra,Worse,132760
1542,2021-10-11 07:49,Justin Bieber,Red Eye (feat. TroyBoi),129777
1543,2021-10-11 07:52,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",206000
1544,2021-10-11 07:56,Doja Cat,Streets - Silhouette Remix,242692
1545,2021-10-11 07:58,Doja Cat,Streets - Silhouette Remix,600
1546,2021-10-11 07:58,Justin Bieber,Red Eye (feat. TroyBoi),440
1547,2021-10-11 07:58,Chet Faker,1998,800
1548,2021-10-11 07:58,Snoh Aalegra,Worse,2160
1549,2021-10-11 07:58,Snoh Aalegra,Worse,170
1550,2021-10-11 07:58,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",1710
1551,2021-10-11 08:00,Doja Cat,Streets - Silhouette Remix,1090
1552,2021-10-11 08:00,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",122340
1553,2021-10-11 08:04,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",206000
1554,2021-10-11 08:08,Doja Cat,Streets - Silhouette Remix,242692
1555,2021-10-11 08:09,Snoh Aalegra,Worse,92217
1556,2021-10-11 08:10,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",14230
1557,2021-10-11 08:13,Justin Bieber,Red Eye (feat. TroyBoi),187452
1558,2021-10-11 08:14,Madonna,Frozen,73057
1559,2021-10-11 08:17,Justin Bieber,Red Eye (feat. TroyBoi),6811
1560,2021-10-11 08:17,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",163200
1561,2021-10-11 08:18,Madonna,Frozen,93208
1562,2021-10-11 08:22,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",206000
1563,2021-10-11 08:25,Doja Cat,Streets - Silhouette Remix,177162
1564,2021-10-11 08:25,Madonna,Frozen,620
1565,2021-10-11 08:27,WHOCALLIZZA,Frozen,129097
1566,2021-10-11 08:28,Bleedingxheart,Lovely,28652
1567,2021-10-11 08:32,Kanye West,Hurricane,238182
1568,2021-10-11 08:37,SAINt JHN,Roses - Imanbek Remix,298107
1569,2021-10-11 08:41,Tyga,Taste (feat. Offset),232959
1570,2021-10-11 08:45,FISHER,Losing It,248035
1571,2021-10-11 08:48,Drake,Can I,189289
1572,2021-10-11 08:51,Rihanna,Sex With Me,206400
1573,2021-10-11 08:54,CKay,love nwantiti (ah ah ah),145800
1574,2021-10-11 08:57,Kehlani,Altar,163446
1575,2021-10-11 09:00,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",193890
1576,2021-10-11 09:18,Doja Cat,Streets - Silhouette Remix,213382
1577,2021-10-11 09:20,Snoh Aalegra,Worse,116370
1578,2021-10-11 14:48,Snoh Aalegra,Worse,3712
1579,2021-10-11 14:51,Justin Bieber,Red Eye (feat. TroyBoi),187452
1580,2021-10-11 15:07,Bleedingxheart,Lovely,520
1581,2021-10-11 15:07,Madonna,Frozen,247356
1582,2021-10-11 15:07,WHOCALLIZZA,Frozen,1630
1583,2021-10-11 15:10,WHOCALLIZZA,Frozen,129097
1584,2021-10-11 15:14,Bleedingxheart,Lovely,219088
1585,2021-10-11 15:18,Kanye West,Hurricane,238182
1586,2021-10-11 15:21,SAINt JHN,Roses - Imanbek Remix,176840
1587,2021-10-11 15:25,FISHER,Losing It,1512
1588,2021-10-11 15:25,Tyga,Taste (feat. Offset),232959
1589,2021-10-11 17:24,John Summit,Deep End - SIDEPIECE Remix,10474
1590,2021-10-11 17:30,MIST,Rollin' (feat. Burna Boy),4650
1591,2021-10-11 17:33,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",182442
1592,2021-10-11 20:40,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",15168
1593,2021-10-11 20:43,James Blake,Coming Back (feat. SZA),195905
1594,2021-10-11 20:45,James Blake,Funeral,155982
1595,2021-10-11 20:49,James Blake,Frozen (feat. JID & SwaVay),236378
1596,2021-10-11 21:28,James Blake,I'm So Blessed You're Mine,157334
1597,2021-10-11 21:31,James Blake,Coming Back (feat. SZA),195905
1598,2021-10-12 06:05,James Blake,Funeral,64510
1599,2021-10-12 06:08,James Blake,Coming Back (feat. SZA),195905
1600,2021-10-12 06:09,James Blake,Funeral,50729
1601,2021-10-12 06:09,James Blake,Frozen (feat. JID & SwaVay),6101
1602,2021-10-12 06:10,James Blake,Foot Forward,3456
1603,2021-10-12 06:10,James Blake,Foot Forward,2261
1604,2021-10-12 06:10,James Blake,I'm So Blessed You're Mine,38378
1605,2021-10-12 06:10,James Blake,Frozen (feat. JID & SwaVay),597
1606,2021-10-12 06:13,James Blake,Friends That Break Your Heart,201712
1607,2021-10-12 06:18,James Blake,If I'm Insecure,295799
1608,2021-10-12 06:24,Two Feet,I Feel Like I'm Drowning,185520
1609,2021-10-12 06:24,Two Feet,Back Of My Mind,7942
1610,2021-10-12 06:25,Two Feet,You?,28138
1611,2021-10-12 06:25,Dennis Lloyd,Snow White,10154
1612,2021-10-12 06:27,Two Feet,Had Some Drinks,140973
1613,2021-10-12 06:28,Two Feet,Go Fuck Yourself,1066
1614,2021-10-12 06:28,H.E.R.,Could've Been (feat. Bryson Tiller),63838
1615,2021-10-12 06:28,Ariana Grande,Let Me Love You,1109
1616,2021-10-12 06:28,Two Feet,Lost The Game,1877
1617,2021-10-12 06:30,James Blake,Life Is Not The Same,2218
1618,2021-10-12 06:30,Rotimi,In My Bed,21397
1619,2021-10-12 06:30,James Blake,Famous Last Words,141881
1620,2021-10-12 06:30,Jeremih,All The Time,85909
1621,2021-10-12 06:33,Two Feet,Love Is a Bitch,181466
1622,2021-10-12 06:36,Two Feet,Quick Musical Doodles,144000
1623,2021-10-12 06:38,Two Feet,I Want It,139680
1624,2021-10-12 06:40,Two Feet,Lost The Game,137257
1625,2021-10-12 06:40,Two Feet,Your Mother Was Cheaper,5205
1626,2021-10-12 06:44,PARTYNEXTDOOR,Come and See Me (feat. Drake),235477
1627,2021-10-12 06:49,Arctic Monkeys,Do I Wanna Know?,272394
1628,2021-10-12 06:53,Tory Lanez,Say It,237786
1629,2021-10-12 06:55,Summer Walker,Playing Games,143666
1630,2021-10-12 06:59,Selena Gomez,Good For You,221280
1631,2021-10-12 07:00,Hucci,Desire - Slowed,70425
1632,2021-10-12 07:03,Bryson Tiller,Exchange,194613
1633,2021-10-12 07:04,6LACK,One Way (feat. T-Pain) - Bonus,40022
1634,2021-10-12 07:09,The Weeknd,Prisoner,274960
1635,2021-10-12 07:09,Trey Songz,Na Na,28390
1636,2021-10-12 08:11,Rihanna,Loveeeeeee Song,1200
1637,2021-10-12 08:11,Jeremih,Woosah,1040
1638,2021-10-12 08:12,Jeremih,Planez,32300
1639,2021-10-12 08:15,SoMo,Make Up Sex,222853
1640,2021-10-12 08:19,Chase Atlantic,Into It,196767
1641,2021-10-12 08:22,Bryson Tiller,Don't,198293
1642,2021-10-12 08:26,Jeremih,Birthday Sex,226506
1643,2021-10-12 08:31,The Weeknd,Wicked Games,323746
1644,2021-10-12 08:35,Tory Lanez,The Take (feat. Chris Brown),221492
1645,2021-10-12 08:39,The Weeknd,The Hills,242253
1646,2021-10-12 08:42,Sam Tinnesz,Play with Fire (feat. Yacht Money),180690
1647,2021-10-12 08:45,Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",187017
1648,2021-10-12 08:46,Rosenfeld,like u,1780
1649,2021-10-12 08:46,Chris Brown,No Guidance (feat. Drake),33330
1650,2021-10-12 08:46,PLAZA,All Mine,980
1651,2021-10-12 08:46,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",3280
1652,2021-10-12 08:46,Michele Morrone,Feel It,4120
1653,2021-10-12 08:48,Doja Cat,Streets - Silhouette Remix,137760
1654,2021-10-12 08:48,Snoh Aalegra,Worse,250
1655,2021-10-12 08:50,Justin Bieber,Red Eye (feat. TroyBoi),80190
1656,2021-10-12 08:50,Madonna,Frozen,1780
1657,2021-10-12 08:52,WHOCALLIZZA,Frozen,129097
1658,2021-10-12 08:55,Bleedingxheart,Lovely,219088
1659,2021-10-12 08:55,Kanye West,Hurricane,2363
1660,2021-10-12 08:58,SAINt JHN,Roses - Imanbek Remix,176840
1661,2021-10-12 11:00,Tyga,Taste (feat. Offset),17610
1662,2021-10-12 11:03,James Blake,Coming Back (feat. SZA),195905
1663,2021-10-12 11:07,James Blake,Friends That Break Your Heart,201712
1664,2021-10-12 11:09,James Blake,Funeral,155982
1665,2021-10-12 11:13,James Blake,Frozen (feat. JID & SwaVay),236378
1666,2021-10-12 11:16,James Blake,I'm So Blessed You're Mine,153022
1667,2021-10-12 11:16,James Blake,Foot Forward,2500
1668,2021-10-12 11:19,James Blake,Friends That Break Your Heart,201712
1669,2021-10-12 11:24,James Blake,If I'm Insecure,295799
1670,2021-10-12 11:27,James Blake,Funeral (with slowthai),155969
1671,2021-10-12 11:31,James Blake,Famous Last Words,256155
1672,2021-10-12 11:34,James Blake,Life Is Not The Same,199639
1673,2021-10-12 11:38,James Blake,Coming Back (feat. SZA),195905
1674,2021-10-12 11:40,James Blake,Funeral,155982
1675,2021-10-12 11:44,James Blake,Frozen (feat. JID & SwaVay),236378
1676,2021-10-12 11:47,James Blake,I'm So Blessed You're Mine,195143
1677,2021-10-12 11:50,James Blake,Foot Forward,131943
1678,2021-10-12 11:53,James Blake,Friends That Break Your Heart,201712
1679,2021-10-12 11:56,James Blake,If I'm Insecure,200407
1680,2021-10-12 11:57,James Blake,Friends That Break Your Heart,32120
1681,2021-10-12 12:00,James Blake,Coming Back (feat. SZA),195905
1682,2021-10-12 12:03,James Blake,Funeral,155982
1683,2021-10-12 12:07,James Blake,Frozen (feat. JID & SwaVay),236378
1684,2021-10-12 12:10,James Blake,I'm So Blessed You're Mine,195143
1685,2021-10-12 12:13,James Blake,Foot Forward,153238
1686,2021-10-12 12:16,James Blake,Show Me (feat. Monica Martin),218003
1687,2021-10-12 12:21,James Blake,Say What You Will,280993
1688,2021-10-12 12:22,James Blake,Lost Angel Nights,81804
1689,2021-10-12 12:26,James Blake,Coming Back (feat. SZA),195905
1690,2021-10-12 12:27,James Blake,Funeral,73904
1691,2021-10-12 12:27,James Blake,Frozen (feat. JID & SwaVay),1760
1692,2021-10-12 12:31,James Blake,Coming Back (feat. SZA),195905
1693,2021-10-12 12:34,James Blake,Funeral,155982
1694,2021-10-12 12:38,James Blake,Frozen (feat. JID & SwaVay),236378
1695,2021-10-12 12:41,James Blake,I'm So Blessed You're Mine,195143
1696,2021-10-12 12:43,James Blake,Foot Forward,153238
1697,2021-10-12 12:47,James Blake,Show Me (feat. Monica Martin),218003
1698,2021-10-12 12:52,James Blake,Say What You Will,280993
1699,2021-10-12 12:56,James Blake,Lost Angel Nights,239497
1700,2021-10-12 12:58,James Blake,Friends That Break Your Heart,152637
1701,2021-10-12 13:02,James Blake,Coming Back (feat. SZA),195905
1702,2021-10-12 13:04,James Blake,Funeral,155982
1703,2021-10-12 13:08,James Blake,Frozen (feat. JID & SwaVay),236378
1704,2021-10-12 13:10,James Blake,I'm So Blessed You're Mine,97824
1705,2021-10-12 13:10,James Blake,Show Me (feat. Monica Martin),3720
1706,2021-10-12 13:10,James Blake,Foot Forward,1790
1707,2021-10-12 13:13,James Blake,Coming Back (feat. SZA),195905
1708,2021-10-12 13:14,James Blake,Funeral,58024
1709,2021-10-12 13:14,Jamie,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",1280
1710,2021-10-12 13:17,Doja Cat,Streets - Silhouette Remix,149410
1711,2021-10-12 15:32,The Dropout,Crime and Punishment,642901
1712,2021-10-12 15:48,Mr.Kitty,After Dark,277
1713,2021-10-12 15:48,The Dropout,Crime and Punishment,940053
1714,2021-10-12 16:11,Alessia Cara,Out Of Love,725
1715,2021-10-12 16:11,NEL,In Case You Change Your Mind,1301
1716,2021-10-12 16:11,The Weeknd,Call Out My Name,3477
1717,2021-10-12 16:11,The Weeknd,Privilege,3008
1718,2021-10-12 16:11,Ariana Grande,west side,87722
1719,2021-10-12 16:18,The Weeknd,Wasted Times,125205
1720,2021-10-12 16:18,The Weeknd,Wasted Times,2282
1721,2021-10-12 16:21,Selena Gomez,Lose You To Love Me,206458
1722,2021-10-12 16:36,Ariana Grande,love language,96529
1723,2021-10-12 16:40,Sabrina Claudio,Truth Is,212010
1724,2021-10-12 16:44,Billie Eilish,Halley's Comet,234761
1725,2021-10-12 16:47,The Weeknd,Wasted Times,220293
1726,2021-10-12 16:50,Skrillex,Don’t Go (with Justin Bieber & Don Toliver),2069
1727,2021-10-12 16:50,Ariana Grande,pov,2560
1728,2021-10-12 16:50,Billie Eilish,Everybody Dies,1920
1729,2021-10-12 16:50,Ariana Grande,34+35,165248
1730,2021-10-12 16:50,Fousheé,Deep End - Rompasso Remix,1962
1731,2021-10-12 16:54,Billie Eilish,Getting Older,22826
1732,2021-10-12 16:54,Billie Eilish,lovely (with Khalid),3562
1733,2021-10-12 16:54,Mr.Kitty,After Dark,194858
